date,code,name,city,county,fips,zipcode,x,y,confirmed_cases,new_confirmed_cases,active_cases,released_cases,resolved_cases,deaths,new_deaths
4/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
4/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
5/31/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
6/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,0,0,,0,,0,0
7/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,1,,0,,0,0
7/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
7/31/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
8/31/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,1,0,,0,,0,0
9/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,1,,0,,0,0
9/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
9/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
9/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
9/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
9/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
9/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
9/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
10/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
10/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
10/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
10/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
10/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,2,0,,0,,0,0
10/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,3,1,,0,,0,0
10/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,10,,0,,0,0
10/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,0,,0,,0,0
10/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,0,,0,,0,0
10/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,0,,0,,0,0
10/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,0,,0,,0,0
10/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,0,,0,,0,0
10/13/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,13,0,,0,,0,0
10/14/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,16,3,,0,,0,0
10/15/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,16,0,,0,,0,0
10/16/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,16,0,,0,,0,0
10/17/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,16,0,,0,,0,0
10/18/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,16,0,,0,,0,0
10/19/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,18,2,,0,,0,0
10/20/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,18,0,,0,,0,0
10/21/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,18,0,,0,,0,0
10/22/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,18,0,,0,,0,0
10/23/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,19,1,,0,,0,0
10/24/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,19,0,,0,,0,0
10/25/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,19,0,,0,,0,0
10/26/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,3,,0,,0,0
10/27/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,0,,0,,0,0
10/28/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,0,,0,,0,0
10/29/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,0,,0,,0,0
10/30/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,0,,0,,0,0
10/31/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,0,,0,,0,0
11/1/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,22,0,,0,,0,0
11/2/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,28,6,,0,,0,0
11/3/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,28,0,,0,,1,1
11/4/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,30,2,,0,,1,0
11/5/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,31,1,,0,,1,0
11/6/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,31,0,,0,,1,0
11/7/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,31,0,,0,,1,0
11/8/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,31,0,,0,,1,0
11/9/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,36,5,,0,,1,0
11/10/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,36,0,,0,,1,0
11/11/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,37,1,,0,,1,0
11/12/20,PVSP,Pleasant Valley State Prison,Coalinga,Fresno,19,93210,-120.2486679,36.1314523,41,4,,0,,1,0
